id,shipgirl,skin,tag,category,shipyard_url
299060,던컨,던컨,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/299060.webp
301010,후부키,후부키,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301010.webp
301011,후부키,지각 5분전,배경,학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301011.webp
301013,후부키,뮤직 픽시,"L2D, 배경",파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301013.webp
301014,후부키,특형 아이돌 Fubuki,특수배경 (움짤),Live,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301014.webp
301015,후부키,인턴 종업원 Fubuki,X,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301015.webp
301016,후부키,등불 아래 클래식,X,이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301016.webp
301020,시라유키,시라유키,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301020.webp
301021,시라유키,토끼 사육사,배경,학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301021.webp
301040,미유키,미유키,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301040.webp
301041,미유키,쇼핑 데이트 타임,배경,메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301041.webp
301042,미유키,푸른 하늘과 크레이프,배경,사복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301042.webp
301043,미유키,떡과 해프닝,배경,홈웨어,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301043.webp
301050,아야나미,아야나미,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301050.webp
301051,아야나미,해질녘의 마녀,X,할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301051.webp
301053,아야나미,Gwisin of Rock,X,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301053.webp
301054,아야나미,파도신년,배경,이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301054.webp
301055,아야나미,특별한 세일러복,X,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301055.webp
301056,아야나미,특수 잠입 작전용 망토,X,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301056.webp
301057,아야나미,냉정한 아이돌・당황 중,특수배경 (움짤),Live,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301057.webp
301058,아야나미,화려한 귀신의 백무구,X,서약,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301058.webp
301059,아야나미,아야나미·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301059.webp
301090,아카츠키,아카츠키,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301090.webp
301091,아카츠키,북극의 미로,X,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301091.webp
301092,아카츠키,"오토바이 닌자, 출격!",배경,사복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301092.webp
301093,아카츠키,순록 닌자 배송 중!,특수배경 (움짤),크리스마스,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301093.webp
301094,아카츠키,닌자 곡예 대승부!,배경,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301094.webp
301100,히비키,히비키,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301100.webp
301101,히비키,정월 데빌 히비키,배경,정월,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301101.webp
301110,이카즈치,이카즈치,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301110.webp
301111,이카즈치,사쿠라 브레이크,X,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301111.webp
301112,이카즈치,축제 이카즈치,배경,여름 축제,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301112.webp
301113,이카즈치,여명 정령 Ikazuchi,특수배경 (움짤),파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301113.webp
301114,이카즈치,정원 담당 메이드 이카즈치,배경,메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301114.webp
301120,이나즈마,이나즈마,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301120.webp
301121,이나즈마,바닐라 푸딩,X,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301121.webp
301122,이나즈마,불꽃 이나즈마,배경,여름 축제,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301122.webp
301123,이나즈마,월하 요정 Inazuma,특수배경 (움짤),파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301123.webp
301124,이나즈마,바이올렛 장미의 향기,배경,메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301124.webp
301130,시라츠유,시라츠유,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301130.webp
301131,시라츠유,주문은 어뢰입니까?,배경,메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301131.webp
301132,시라츠유,눈 녹고 불꽃 피는 밤,특수배경 (움짤),이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301132.webp
301139,시라츠유,시라츠유·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301139.webp
301140,유다치,유다치,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301140.webp
301141,유다치,신년 눈싸움!,배경,정월,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301141.webp
301143,유다치,고기 파티!,배경,파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301143.webp
301144,유다치,드림 크리스마스 나이트,특수배경 (움짤),크리스마스,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301144.webp
301148,유다치,솔로몬의 신부,X,서약,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301148.webp
301149,유다치,유다치·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301149.webp
301150,시구레,시구레,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301150.webp
301151,시구레,전진! 이490!,배경,수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301151.webp
301152,시구레,행운의 연회!,배경,파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301152.webp
301153,시구레,행운 Chocolate,배경,학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301153.webp
301159,시구레,시구레·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301159.webp
301160,유키카제,유키카제,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301160.webp
301161,유키카제,유키카제님의 그네놀이,X,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301161.webp
301162,유키카제,겨울의 유키카제,"L2D, 특수배경 (움짤)",이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301162.webp
301168,유키카제,봄날의 따뜻한 바람,X,서약,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301168.webp
301170,카게로,카게로,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301170.webp
301171,카게로,핼러윈일세!,X,할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301171.webp
301179,카게로,카게로·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301179.webp
301180,시라누이,시라누이,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301180.webp
301181,시라누이,"월병, 먹어 볼래?",배경,파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301181.webp
301189,시라누이,시라누이·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301189.webp
301200,노와키,노와키,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301200.webp
301210,하츠하루,하츠하루,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301210.webp
301211,하츠하루,눈 오는 날의 하츠하루,X,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301211.webp
301212,하츠하루,등불의 하츠하루,배경,파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301212.webp
301213,하츠하루,초봄의 방울 소리,배경,메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301213.webp
301219,하츠하루,하츠하루·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301219.webp
301230,와카바,와카바,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301230.webp
301231,와카바,크리스마스 한정 Wakaba,특수배경 (움짤),크리스마스,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301231.webp
301232,와카바,따뜻한 태양과 낮잠 시간,배경,학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301232.webp
301240,하츠시모,하츠시모,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301240.webp
301242,하츠시모,길일 축하연,특수배경 (움짤),파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301242.webp
301249,하츠시모,하츠시모·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301249.webp
301250,아리아케,아리아케,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301250.webp
301251,아리아케,사계절의 모임,특수배경 (움짤),파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301251.webp
301259,아리아케,아리아케·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301259.webp
301260,유구레,유구레,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301260.webp
301261,유구레,견습은 메이드 씨!,배경,메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301261.webp
301262,유구레,해질 무렵에 피는 봄꽃,배경,이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301262.webp
301263,유구레,찬란한 사쿠라,배경,파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301263.webp
301264,유구레,축제에서 쇼핑,배경,여름 축제,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301264.webp
301265,유구레,해변의 유희,배경,수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301265.webp
301269,유구레,유구레·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301269.webp
301270,쿠로시오,쿠로시오,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301270.webp
301280,오야시오,오야시오,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301280.webp
301290,시마카제,시마카제,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301290.webp
301291,시마카제,초스피드 토끼의 초대장(?),"L2D, 배경",카니발,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301291.webp
301292,시마카제,이상한 나라의 흰 토끼,"L2D, 배경",동화 속 세계,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301292.webp
301293,시마카제,서머 아일랜드의 휴식,배경,수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301293.webp
301294,시마카제,덜렁거리는 달토끼,배경,이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301294.webp
301295,시마카제,토끼토끼는 움직이지 않아,배경,홈웨어,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301295.webp
301300,카미카제,카미카제,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301300.webp
301309,카미카제,카미카제·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301309.webp
301310,마츠카제,마츠카제,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301310.webp
301319,마츠카제,마츠카제·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301319.webp
301320,무츠키,무츠키,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301320.webp
301321,무츠키,"순록씨, 출발!",배경,크리스마스,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301321.webp
301322,무츠키,사탕 축제!,배경,여름 축제,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301322.webp
301323,무츠키,달콤달콤 설날!,특수배경 (움짤),이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301323.webp
301324,무츠키,솜사탕과 어른의 꿈,특수배경 (움짤),동화 속 세계,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301324.webp
301329,무츠키,무츠키·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301329.webp
301330,키사라기,키사라기,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301330.webp
301331,키사라기,정월의 소원,배경,정월,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301331.webp
301339,키사라기,키사라기·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301339.webp
301350,우즈키,우즈키,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301350.webp
301351,우즈키,우즈키는 잠꾸러기,X,홈웨어,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301351.webp
301370,미나즈키,미나즈키,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301370.webp
301380,후미즈키,후미즈키,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301380.webp
301381,후미즈키,잠이 덜 깬 요정,X,홈웨어,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301381.webp
301390,나가츠키,나가츠키,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301390.webp
301391,나가츠키,냥냥 메이드는 위험해?,배경,메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301391.webp
301410,미카즈키,미카즈키,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301410.webp
301411,미카즈키,강시 아가씨 등장!,배경,할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/301411.webp
