id,reason,name,image_url,아이웨어,자세,방향,강조부위,머리색,머리 다중색,눈색,수인특징
199031,충돌,돌핀 블루 레슨,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F199031%2Fpainting.png,없음,엎드리기,후면,발바닥,금발,단색,분홍,없음
199032,충돌,배와 달님,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F199032%2Fpainting.png,없음,앉기·무릎꿇기,후면,발바닥,금발,단색,분홍,없음
199033,충돌,맛있는 이브닝 밀크,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F199033%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,금발,단색,분홍,없음
199038,공란,석양과 불꽃놀이의 약속,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F199038%2Fpainting.png,없음,서기,후면,없음,금발,단색,,없음
199050,충돌,할포드,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F199050%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,적색,없음
199051,충돌,바니 「로드」 리미티드,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F199051%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,은발·백발,단색,적색,동물귀
199060,충돌,캔자스,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F199060%2Fpainting.png,없음,서기,정면,없음,흑발,단색,분홍,없음
199061,충돌,미드나이트 레저,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F199061%2Fpainting.png,없음,서기,정면,없음,보라,그라데이션,분홍,동물귀
201020,충돌,아카스타,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201020%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,그라데이션,청색,없음
201021,충돌,외출 스타일,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201021%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,그라데이션,청색,없음
201022,충돌,대보름의 등불축제,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201022%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,청색,없음
201023,충돌,「화이트」앤「블랙」,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201023%2Fpainting.png,없음,앉기·무릎꿇기,후면,발바닥,흑발,단색,청색,"동물귀, 꼬리"
201029,충돌,아카스타·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201029%2Fpainting.png,없음,서기,정면,없음,흑발,브릿지,청색,없음
201030,충돌,아덴트,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201030%2Fpainting.png,없음,서기,정면,없음,금발,그라데이션,청색,없음
201031,충돌,밸런타인의 아덴트,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201031%2Fpainting.png,없음,서기,정면,없음,금발,단색,청색,없음
201032,충돌,Master·아덴트?,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201032%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,금발,단색,청색,동물귀
201039,충돌,아덴트·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201039%2Fpainting.png,없음,서기,정면,발바닥,금발,단색,청색,없음
201080,충돌,코멧,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201080%2Fpainting.png,없음,서기,정면,없음,녹발,그라데이션,적색,없음
201089,충돌,코멧·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201089%2Fpainting.png,없음,서기,정면,없음,녹발,단색,적색,없음
201090,충돌,크레센트,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201090%2Fpainting.png,없음,서기,정면,없음,금발,그라데이션,적색,없음
201099,충돌,크레센트·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201099%2Fpainting.png,없음,서기,정면,없음,금발,단색,적색,없음
201100,충돌,시그넷,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201100%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,분홍,없음
201101,충돌,해변의 십자성,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201101%2Fpainting.png,없음,서기,정면,겨드랑이,은발·백발,단색,보라,없음
201102,충돌,성야의 찬송가,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201102%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,은발·백발,단색,분홍,없음
201103,충돌,겨울의 데이트,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201103%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,분홍,없음
201104,충돌,메이드 체험 위크?,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201104%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,오드아이,없음
201105,충돌,로열 응원가,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201105%2Fpainting.png,없음,서기,정면,겨드랑이,은발·백발,단색,적색,없음
201109,충돌,시그넷·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201109%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,보라,없음
201140,충돌,글로우웜,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201140%2Fpainting.png,없음,서기,정면,없음,회색,그라데이션,녹색,없음
201141,충돌,막돼먹은 대판사,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201141%2Fpainting.png,없음,서기,후면,없음,청발,단색,녹색,없음
201149,충돌,글로우웜·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201149%2Fpainting.png,없음,서기,정면,없음,청발,단색,녹색,없음
201210,충돌,재블린,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201210%2Fpainting.png,없음,서기,정면,없음,보라,단색,녹색,없음
201212,충돌,해변의 피크닉,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201212%2Fpainting.png,없음,서기,정면,겨드랑이,보라,단색,녹색,없음
201213,충돌,웨이트리스가 되려면？,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201213%2Fpainting.png,없음,서기,정면,겨드랑이,보라,그라데이션,청색,없음
201214,충돌,미속전진,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201214%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,보라,단색,녹색,없음
201215,충돌,베개 싸움!,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201215%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,보라,단색,청색,없음
201216,충돌,왕도 아이돌·원기120!,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201216%2Fpainting.png,없음,서기,후면,발바닥,보라,단색,녹색,없음
201217,충돌,업적 달성？！,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201217%2Fpainting.png,없음,서기,후면,없음,보라,단색,녹색,없음
201218,충돌,행복한 유월의 신부,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201218%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,보라,단색,녹색,없음
201219,충돌,재블린·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201219%2Fpainting.png,없음,서기,정면,겨드랑이,보라,단색,녹색,없음
201220,충돌,주노,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201220%2Fpainting.png,없음,서기,정면,없음,분홍,그라데이션,보라,없음
201221,충돌,맛있는 축제?,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201221%2Fpainting.png,없음,서기,후면,없음,분홍,단색,보라,없음
201230,충돌,뱀파이어,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201230%2Fpainting.png,없음,서기,후면,없음,은발·백발,단색,보라,날개
201231,충돌,봄의 바람,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201231%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,적색,없음
201232,충돌,백의의 소악마,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201232%2Fpainting.png,없음,앉기·무릎꿇기,정면,겨드랑이,은발·백발,단색,적색,날개
201233,충돌,밤의 공주 정장,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201233%2Fpainting.png,없음,서기,정면,발바닥,은발·백발,단색,적색,없음
201234,충돌,아이돌 리틀 데블,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201234%2Fpainting.png,없음,서기,정면,발바닥,은발·백발,단색,적색,없음
201235,충돌,혼란스런 축제의 밤,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201235%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,은발·백발,단색,적색,없음
201238,충돌,엘리의 축복,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201238%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,적색,없음
201240,충돌,주피터,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201240%2Fpainting.png,없음,서기,정면,없음,보라,그라데이션,청색,없음
201241,충돌,방송 대기 중,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201241%2Fpainting.png,없음,눕기,정면,발바닥,은발·백발,그라데이션,청색,없음
201320,충돌,에스키모,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201320%2Fpainting.png,안경,서기,정면,없음,흑발,단색,은색·회색,없음
201321,충돌,"해변의 ""문제 어린이""",https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201321%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,단색,보라,없음
201340,충돌,저비스,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201340%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,보라,그라데이션,보라,없음
201341,충돌,바람에 휘날리며,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201341%2Fpainting.png,없음,서기,정면,없음,흑발,그라데이션,보라,없음
201350,충돌,재너스,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201350%2Fpainting.png,없음,서기,정면,없음,청발,단색,녹색,없음
201351,충돌,핼러윈 야옹이의 스릴 나이트,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201351%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,"동물귀, 꼬리, 날개"
201352,충돌,망설임의 환복 시간,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201352%2Fpainting.png,없음,서기,후면,없음,청발,단색,녹색,없음
201353,충돌,불 끄지 마세요,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201353%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,청색,없음
201354,공란·충돌,당구 레슨,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201354%2Fpainting.png,없음,눕기,정면,,청발,단색,청색,없음
201355,충돌,구름 위의 물보라,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201355%2Fpainting.png,없음,엎드리기,후면,발바닥,청발,단색,청색,없음
201358,충돌,아침놀에 빛나는 맹세,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201358%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,청발,단색,청색,없음
201360,충돌,히어로,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201360%2Fpainting.png,없음,서기,정면,발바닥,은발·백발,단색,적색,없음
201361,충돌,옆자리의 작은 악마,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201361%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,분홍,단색,적색,없음
201380,충돌,트라팔가,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201380%2Fpainting.png,없음,서기,정면,없음,보라,단색,금색,없음
201381,충돌,높은 봉우리와 바닷바람,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201381%2Fpainting.png,없음,엎드리기,정면,발바닥,청발,브릿지,금색,없음
201390,충돌,갤런트,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201390%2Fpainting.png,없음,서기,정면,없음,분홍,단색,청색,없음
201391,충돌,마음의 특급 배송,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F201391%2Fpainting.png,없음,서기,후면,없음,적발,단색,청색,없음
202010,충돌,리엔더,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F202010%2Fpainting.png,없음,서기,정면,없음,금발,단색,청색,없음
202019,충돌,리엔더·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F202019%2Fpainting.png,없음,서기,정면,없음,금발,그라데이션,청색,없음
202020,충돌,아킬레스,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F202020%2Fpainting.png,없음,서기,정면,없음,금발,그라데이션,보라,없음
202029,충돌,아킬레스·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F202029%2Fpainting.png,없음,서기,정면,없음,금발,단색,보라,없음
202030,충돌,에이잭스,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F202030%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,분홍,없음
202031,충돌,파티 퀸,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F202031%2Fpainting.png,없음,서기,후면,없음,보라,단색,분홍,없음
202032,충돌,밸런타인 특별보상?,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F202032%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,보라,단색,분홍,없음
202039,충돌,에이잭스·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F202039%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,은발·백발,그라데이션,보라,없음
