클뜯 id,아이웨어,자세,방향,강조부위,머리색,머리 다중색,눈색,수인특징
901061,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,은색·회색,없음
901070,없음,서기,정면,없음,보라,단색,보라,없음
901071,없음,서기,정면,다리·발,보라,단색,보라,없음
901072,없음,엎드리기,정면,가슴,보라,단색,보라,없음
901073,없음,기타,정면,가슴,보라,그라데이션,보라,없음
901074,없음,앉기·무릎꿇기,정면,가슴,보라,단색,보라,없음
901110,없음,서기,정면,없음,은발·백발,단색,청색,없음
901111,없음,앉기·무릎꿇기,정면,없음,은발·백발,그라데이션,보라,없음
901112,없음,눕기,정면,없음,은발·백발,단색,은색·회색,없음
901113,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,동물귀
901120,없음,서기,후면,없음,은발·백발,단색,청색,없음
901130,없음,서기,정면,없음,은발·백발,단색,청색,뿔
901131,없음,눕기,정면,없음,은발·백발,단색,청색,뿔
901132,없음,서기,정면,없음,은발·백발,브릿지,청색,없음
901133,안경,앉기·무릎꿇기,정면,없음,은발·백발,브릿지,청색,없음
901140,없음,서기,정면,없음,은발·백발,단색,적색,없음
901141,없음,엎드리기,정면,엉덩이,은발·백발,단색,적색,없음
902010,없음,서기,정면,없음,분홍,단색,보라,없음
902011,없음,앉기·무릎꿇기,정면,없음,분홍,단색,보라,없음
902012,없음,앉기·무릎꿇기,정면,없음,분홍,단색,분홍,없음
902013,없음,엎드리기,정면,다리·발,분홍,단색,보라,"동물귀, 꼬리"
902020,없음,서기,정면,없음,은발·백발,단색,적색,없음
902021,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
903010,없음,서기,정면,없음,보라,그라데이션,분홍,없음
903011,없음,서기,정면,없음,흑발,그라데이션,적색,없음
903012,없음,서기,정면,없음,흑발,단색,분홍,없음
903020,없음,서기,정면,없음,은발·백발,단색,보라,없음
903021,없음,거꾸로,정면,가슴,은발·백발,단색,보라,없음
903022,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,보라,없음
903030,안경,서기,정면,없음,흑발,단색,분홍,없음
903031,안경,앉기·무릎꿇기,정면,엉덩이,흑발,그라데이션,보라,없음
904010,없음,기타,정면,없음,은발·백발,단색,적색,없음
904011,없음,눕기,정면,다리·발,은발·백발,단색,적색,없음
904012,선글라스,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
904020,없음,서기,정면,없음,흑발,단색,보라,없음
904021,없음,앉기·무릎꿇기,정면,엉덩이,흑발,단색,분홍,꼬리
905010,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
905011,없음,서기,후면,엉덩이,갈색,단색,분홍,없음
905012,없음,눕기,정면,없음,금발,단색,분홍,없음
905013,없음,서기,후면,없음,은발·백발,단색,분홍,없음
905014,없음,앉기·무릎꿇기,정면,없음,갈색,그라데이션,분홍,없음
905020,없음,서기,정면,없음,분홍,단색,적색,없음
905021,없음,서기,정면,없음,갈색,단색,분홍,없음
905030,없음,서기,정면,없음,청발,단색,금색,없음
907010,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,분홍,"날개, 후광"
907011,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,분홍,없음
907012,없음,앉기·무릎꿇기,후면,없음,은발·백발,단색,분홍,없음
907013,없음,서기,정면,가슴,은발·백발,단색,적색,없음
999010,없음,서기,정면,없음,은발·백발,브릿지,금색,없음
999011,없음,거꾸로,정면,없음,청발,단색,금색,없음
999012,없음,서기,후면,없음,청발,브릿지,금색,없음
999020,없음,서기,정면,없음,은발·백발,단색,보라,없음
999021,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,보라,없음
1101010,없음,서기,후면,없음,은발·백발,단색,보라,없음
1101011,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,보라,없음
1101012,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,보라,없음
1102010,없음,서기,정면,없음,금발,단색,녹색,없음
1102011,없음,엎드리기,정면,가슴,금발,단색,녹색,없음
1199010,없음,서기,정면,없음,금발,단색,보라,없음
1199011,없음,눕기,정면,없음,금발,단색,보라,동물귀
1299010,없음,서기,정면,없음,은발·백발,단색,보라,날개
9600010,없음,서기,정면,없음,흑발,단색,적색,없음
9600011,없음,엎드리기,정면,가슴,흑발,단색,적색,"뿔, 날개, 꼬리"
9600012,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,없음
9600020,없음,서기,정면,없음,은발·백발,단색,적색,"날개, 후광"
9600021,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,날개
9600030,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,청색,없음
9600031,없음,서기,후면,없음,보라,단색,금색,뿔
9600040,없음,서기,정면,없음,청발,단색,은색·회색,뿔
9600041,없음,서기,정면,없음,청발,단색,청색,날개
9600050,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,없음
9600051,없음,엎드리기,정면,없음,흑발,단색,적색,없음
9600060,없음,기타,정면,없음,보라,단색,적색,뿔
9600061,없음,서기,정면,없음,보라,단색,적색,날개
9600070,없음,기타,정면,없음,은발·백발,그라데이션,보라,없음
9600071,없음,기타,정면,없음,분홍,그라데이션,보라,없음
9600080,없음,기타,정면,없음,은발·백발,단색,,없음
9600081,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,은색·회색,없음
9600090,없음,기타,정면,없음,적발,단색,청색,없음
9600091,없음,기타,정면,다리·발,적발,단색,오드아이,없음
9600100,없음,서기,정면,없음,적발,단색,청색,없음
9600101,없음,기타,정면,없음,적발,단색,보라,"동물귀, 날개"
9600110,없음,서기,정면,없음,은발·백발,단색,청색,없음
9600111,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,청색,없음
9600120,없음,서기,정면,없음,흑발,단색,보라,없음
9600121,없음,기타,정면,없음,흑발,브릿지,갈색,없음
9600130,없음,서기,정면,없음,흑발,브릿지,금색,없음
9600131,없음,엎드리기,정면,엉덩이,흑발,단색,금색,"뿔, 날개"
9600140,없음,기타,정면,없음,은발·백발,단색,적색,날개
9600141,없음,눕기,정면,다리·발,은발·백발,단색,적색,"날개, 후광"
9600150,없음,서기,정면,없음,은발·백발,브릿지,녹색,없음
9600151,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,녹색,없음
9600160,없음,서기,정면,없음,은발·백발,그라데이션,분홍,없음
9600161,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,그라데이션,분홍,없음
9701010,없음,서기,정면,없음,금발,단색,적색,없음
9701020,없음,서기,정면,없음,은발·백발,단색,보라,없음
9701030,안경,서기,정면,없음,청발,그라데이션,금색,없음
9701040,없음,서기,정면,없음,흑발,그라데이션,적색,없음
9701050,없음,서기,정면,없음,은발·백발,단색,적색,날개
9701060,없음,앉기·무릎꿇기,정면,없음,은발·백발,그라데이션,청색,동물귀
9701070,없음,앉기·무릎꿇기,정면,없음,보라,그라데이션,적색,없음
9701080,없음,서기,후면,없음,은발·백발,단색,청색,동물귀
9701090,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,동물귀
9701100,없음,서기,후면,없음,보라,단색,금색,없음
9701110,없음,앉기·무릎꿇기,정면,없음,금발,단색,보라,없음
9701120,없음,기타,정면,없음,흑발,단색,금색,없음
9702010,없음,기타,정면,없음,청발,그라데이션,적색,없음
9702020,없음,서기,정면,없음,분홍,그라데이션,녹색,없음
9702030,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,없음
9702040,없음,서기,정면,없음,분홍,단색,적색,없음
9702050,없음,서기,정면,없음,청발,단색,청색,없음
9702060,안대,서기,정면,없음,은발·백발,단색,금색,없음
9702070,없음,서기,정면,없음,은발·백발,그라데이션,분홍,없음
9702080,없음,기타,정면,없음,청발,단색,금색,없음
9702090,없음,서기,정면,없음,금발,단색,적색,없음
9702100,안경,서기,정면,없음,은발·백발,단색,은색·회색,없음
9702110,없음,기타,정면,없음,청발,단색,금색,"뿔, 날개, 꼬리"
9702120,없음,서기,정면,없음,은발·백발,단색,녹색,없음
9703010,없음,서기,후면,엉덩이,보라,단색,적색,없음
9703020,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,보라,없음
9703030,없음,서기,정면,없음,보라,그라데이션,분홍,없음
9703040,없음,서기,정면,없음,적발,단색,적색,없음
9703050,없음,서기,후면,없음,금발,단색,녹색,없음
9703060,없음,서기,정면,없음,흑발,브릿지,적색,없음
9704010,안경,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,없음
9704020,안대,서기,정면,없음,은발·백발,단색,청색,없음
9704030,없음,서기,정면,없음,금발,단색,청색,없음
9704040,없음,서기,정면,없음,금발,단색,은색·회색,없음
9704050,없음,서기,후면,없음,흑발,단색,금색,뿔
9704060,없음,서기,정면,없음,은발·백발,단색,분홍,없음
9705010,없음,서기,정면,없음,흑발,단색,청색,동물귀
9705020,없음,기타,정면,없음,흑발,단색,적색,없음
9705030,없음,앉기·무릎꿇기,정면,없음,흑발,단색,녹색,없음
9705040,없음,서기,정면,없음,은발·백발,단색,적색,없음
9705050,없음,기타,정면,없음,은발·백발,그라데이션,보라,날개
9705060,없음,서기,정면,없음,흑발,단색,금색,없음
9705070,없음,서기,정면,없음,은발·백발,단색,금색,없음
9705080,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,금색,없음
9705090,없음,기타,정면,엉덩이,금발,단색,금색,없음
9705100,없음,서기,정면,없음,은발·백발,단색,적색,없음
9706010,없음,서기,정면,없음,은발·백발,단색,금색,동물귀
9706020,없음,서기,후면,없음,보라,단색,갈색,동물귀
9706030,없음,서기,정면,없음,분홍,단색,분홍,없음
9706040,없음,앉기·무릎꿇기,정면,다리·발,보라,그라데이션,적색,없음
9706050,없음,앉기·무릎꿇기,후면,엉덩이,은발·백발,단색,청색,없음
9707010,없음,서기,정면,없음,은발·백발,단색,청색,없음
9707020,없음,서기,정면,없음,보라,단색,청색,없음
9707030,안경,기타,정면,없음,흑발,그라데이션,청색,없음
9707040,안대,서기,정면,없음,은발·백발,단색,은색·회색,없음
9707050,없음,서기,정면,없음,흑발,단색,적색,"동물귀, 꼬리"
9707060,없음,서기,정면,없음,금발,단색,녹색,없음
9707070,없음,서기,정면,없음,금발,단색,,없음
9707080,없음,서기,정면,없음,은발·백발,그라데이션,청색,날개
9708010,없음,서기,정면,없음,은발·백발,단색,적색,없음
9712010,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,날개
9713010,없음,서기,정면,없음,은발·백발,단색,분홍,날개
10100010,없음,기타,정면,없음,보라,단색,보라,없음
10100020,없음,서기,정면,없음,흑발,단색,적색,없음
10100030,없음,서기,정면,없음,갈색,단색,청색,없음
10100040,없음,앉기·무릎꿇기,정면,없음,금발,단색,청색,없음
10100050,없음,서기,정면,없음,보라,단색,청색,없음
10100051,없음,서기,후면,없음,보라,단색,청색,없음
10100060,없음,기타,정면,없음,은발·백발,단색,청색,없음
10100061,없음,서기,정면,없음,은발·백발,단색,청색,없음
10100070,없음,기타,정면,없음,청발,단색,적색,없음
10100071,없음,서기,정면,없음,청발,단색,적색,없음
10100080,없음,기타,정면,없음,녹발,단색,보라,없음
10100081,없음,서기,정면,없음,녹발,단색,보라,없음
10300010,없음,서기,정면,없음,청발,단색,갈색,없음
10300011,없음,서기,정면,없음,흑발,단색,금색,없음
10300020,없음,서기,정면,없음,흑발,단색,분홍,"동물귀, 꼬리"
10300021,없음,서기,정면,없음,갈색,단색,적색,"동물귀, 꼬리"
10300030,없음,기타,정면,없음,갈색,단색,갈색,꼬리
10300031,없음,서기,정면,없음,흑발,단색,적색,없음
10300040,없음,서기,정면,없음,금발,단색,갈색,없음
10300041,없음,서기,정면,없음,은발·백발,단색,갈색,없음
10300050,없음,서기,정면,없음,금발,단색,갈색,없음
10300051,없음,서기,정면,없음,은발·백발,단색,갈색,없음
10300060,없음,기타,정면,가슴,갈색,단색,보라,"꼬리, 동물귀"
10300061,없음,서기,정면,없음,갈색,단색,보라,"동물귀, 꼬리"
10400010,없음,기타,정면,없음,갈색,브릿지,청색,없음
10400011,없음,서기,정면,없음,갈색,브릿지,청색,없음
10400020,없음,서기,정면,없음,갈색,브릿지,청색,없음
10400030,없음,서기,정면,없음,갈색,단색,청색,없음
10400040,없음,서기,정면,없음,갈색,브릿지,청색,없음
10500010,없음,서기,정면,없음,은발·백발,단색,녹색,동물귀
10500011,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,녹색,"동물귀, 꼬리"
10500020,없음,서기,정면,없음,갈색,단색,청색,없음
10500021,없음,앉기·무릎꿇기,정면,없음,갈색,단색,보라,없음
10500030,없음,엎드리기,후면,엉덩이,보라,그라데이션,보라,없음
10500031,없음,서기,정면,없음,보라,브릿지,보라,없음
10500040,없음,기타,정면,없음,갈색,단색,녹색,없음
10500041,없음,서기,정면,없음,갈색,단색,녹색,없음
10500050,없음,서기,정면,없음,은발·백발,브릿지,적색,뿔
10500051,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,브릿지,보라,뿔
10500060,없음,기타,정면,없음,은발·백발,단색,금색,없음
10500061,없음,기타,정면,다리·발,은발·백발,단색,금색,없음
10500070,없음,서기,정면,없음,흑발,그라데이션,금색,"동물귀, 꼬리"
10500071,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,금색,"동물귀, 꼬리"
10600010,없음,서기,정면,없음,금발,단색,청색,없음
10600011,없음,앉기·무릎꿇기,정면,다리·발,금발,단색,청색,없음
10600012,없음,앉기·무릎꿇기,정면,다리·발,금발,단색,청색,없음
10600020,없음,서기,후면,없음,분홍,단색,적색,없음
10600021,없음,앉기·무릎꿇기,정면,없음,분홍,단색,적색,없음
10600030,없음,서기,정면,없음,갈색,단색,갈색,없음
10600031,없음,거꾸로,정면,없음,갈색,단색,갈색,없음
10600040,없음,서기,정면,없음,갈색,단색,금색,없음
10600041,없음,엎드리기,정면,엉덩이,갈색,단색,갈색,없음
10600042,없음,앉기·무릎꿇기,후면,엉덩이,갈색,단색,갈색,없음
10600050,없음,서기,정면,없음,흑발,단색,갈색,없음
10600051,없음,서기,정면,없음,흑발,단색,금색,없음
10600060,없음,앉기·무릎꿇기,정면,없음,흑발,단색,보라,날개
10600061,없음,앉기·무릎꿇기,정면,없음,흑발,단색,보라,없음
10600070,없음,앉기·무릎꿇기,정면,다리·발,갈색,단색,은색·회색,동물귀
10600071,없음,앉기·무릎꿇기,정면,다리·발,갈색,단색,청색,없음
10600080,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,청색,없음
10600081,없음,서기,정면,없음,은발·백발,단색,청색,없음
10600090,없음,서기,정면,없음,청발,브릿지,녹색,없음
10600091,없음,앉기·무릎꿇기,정면,엉덩이,청발,브릿지,녹색,없음
10600100,없음,서기,정면,없음,분홍,단색,청색,없음
10600101,없음,앉기·무릎꿇기,정면,다리·발,분홍,단색,청색,없음
10600110,없음,기타,정면,없음,은발·백발,단색,보라,"동물귀, 꼬리"
10600111,없음,엎드리기,후면,엉덩이,은발·백발,단색,분홍,"동물귀, 꼬리"
10600120,없음,앉기·무릎꿇기,정면,없음,보라,브릿지,금색,없음
10600121,없음,엎드리기,정면,엉덩이,흑발,브릿지,금색,없음
10600130,안경,앉기·무릎꿇기,후면,엉덩이,갈색,그라데이션,갈색,없음
10600131,안경,엎드리기,후면,다리·발,갈색,단색,갈색,없음
10600140,없음,기타,후면,없음,은발·백발,단색,청색,없음
10600141,없음,눕기,정면,다리·발,은발·백발,단색,청색,동물귀
10600150,없음,서기,정면,없음,금발,브릿지,보라,없음
10600151,없음,기타,정면,가슴,금발,브릿지,보라,"동물귀, 꼬리"
10700010,없음,기타,정면,없음,갈색,단색,청색,없음
10700011,없음,서기,후면,없음,갈색,단색,청색,없음
10700020,없음,서기,정면,없음,보라,단색,갈색,없음
10700021,없음,서기,정면,없음,청발,그라데이션,갈색,없음
10700030,없음,서기,정면,없음,갈색,단색,적색,없음
10700031,없음,앉기·무릎꿇기,정면,없음,갈색,단색,갈색,없음
10700040,없음,서기,정면,없음,청발,단색,보라,없음
10700041,없음,앉기·무릎꿇기,정면,없음,청발,단색,적색,없음
10700050,안경,서기,정면,없음,갈색,단색,갈색,없음
10700051,안경,서기,정면,없음,갈색,단색,갈색,없음
10700060,없음,서기,후면,없음,갈색,단색,갈색,없음
10700061,없음,서기,정면,없음,갈색,단색,갈색,없음
10700070,없음,기타,정면,없음,갈색,단색,갈색,없음
10700071,없음,서기,정면,없음,갈색,단색,갈색,없음
10800010,없음,서기,정면,없음,흑발,단색,청색,없음
10800011,없음,기타,정면,다리·발,흑발,단색,청색,없음
10800012,없음,앉기·무릎꿇기,정면,다리·발,흑발,단색,청색,없음
10800020,없음,기타,정면,없음,은발·백발,단색,분홍,없음
10800021,없음,눕기,정면,다리·발,보라,단색,분홍,없음
10800022,없음,엎드리기,후면,다리·발,보라,단색,분홍,없음
10800030,없음,앉기·무릎꿇기,정면,없음,흑발,단색,녹색,없음
10800031,없음,서기,정면,다리·발,흑발,브릿지,청색,없음
10800040,없음,서기,정면,없음,갈색,단색,청색,없음
10800041,없음,서기,정면,없음,흑발,단색,청색,없음
10800050,없음,서기,후면,없음,금발,단색,녹색,없음
10800051,없음,앉기·무릎꿇기,정면,다리·발,금발,단색,녹색,없음
10800052,없음,서기,정면,없음,금발,그라데이션,녹색,없음
10800060,없음,서기,정면,없음,적발,단색,청색,없음
10800061,없음,거꾸로,정면,없음,적발,단색,청색,없음
10800062,없음,앉기·무릎꿇기,정면,없음,적발,단색,청색,없음
10800070,없음,서기,정면,없음,은발·백발,단색,청색,없음
10800071,없음,서기,정면,없음,분홍,단색,청색,없음
10800080,안경,서기,정면,없음,흑발,단색,적색,없음
10800081,안경,앉기·무릎꿇기,정면,없음,흑발,단색,적색,없음
10800090,없음,서기,후면,없음,보라,단색,청색,없음
10800091,없음,앉기·무릎꿇기,정면,없음,흑발,단색,청색,없음
10900010,없음,서기,정면,없음,갈색,단색,금색,없음
10900011,없음,엎드리기,정면,없음,갈색,단색,금색,없음
10900012,없음,거꾸로,후면,엉덩이,갈색,단색,금색,없음
10900020,없음,서기,정면,없음,금발,단색,녹색,없음
10900021,없음,앉기·무릎꿇기,정면,없음,금발,단색,녹색,없음
10900030,없음,서기,후면,없음,은발·백발,그라데이션,청색,없음
10900031,없음,앉기·무릎꿇기,후면,없음,보라,단색,청색,없음
10900040,없음,서기,정면,없음,은발·백발,단색,보라,없음
10900041,없음,서기,정면,없음,은발·백발,단색,오드아이,없음
10900050,없음,서기,정면,없음,은발·백발,단색,녹색,없음
10900051,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,오드아이,없음
10900060,없음,서기,정면,없음,은발·백발,단색,금색,없음
10900061,없음,서기,정면,엉덩이,은발·백발,단색,오드아이,없음
11000010,없음,서기,정면,다리·발,흑발,단색,금색,없음
11000011,선글라스,앉기·무릎꿇기,정면,없음,흑발,단색,금색,없음
11000020,없음,서기,정면,없음,흑발,단색,청색,없음
11000021,없음,앉기·무릎꿇기,정면,없음,흑발,단색,녹색,없음
11000030,없음,기타,정면,없음,흑발,단색,녹색,없음
11000031,없음,앉기·무릎꿇기,정면,없음,흑발,단색,청색,없음
11000040,없음,서기,정면,없음,은발·백발,단색,청색,없음
11000041,없음,앉기·무릎꿇기,정면,가슴,은발·백발,단색,청색,없음
11000050,없음,서기,정면,없음,흑발,단색,보라,없음
11000051,없음,서기,정면,없음,갈색,단색,은색·회색,없음
11000060,없음,서기,정면,없음,보라,단색,보라,없음
11000061,없음,엎드리기,정면,없음,보라,단색,보라,없음
11000070,없음,거꾸로,후면,없음,은발·백발,단색,청색,날개
11000071,없음,서기,정면,없음,은발·백발,단색,청색,없음
11100010,없음,서기,정면,없음,분홍,단색,녹색,"꼬리, 날개"
11100011,없음,거꾸로,정면,없음,분홍,단색,녹색,꼬리
11100020,없음,서기,정면,없음,분홍,단색,보라,"날개, 꼬리"
11100021,없음,엎드리기,후면,엉덩이,분홍,단색,보라,꼬리
11100030,없음,앉기·무릎꿇기,정면,없음,분홍,단색,보라,꼬리
11100031,없음,앉기·무릎꿇기,정면,없음,분홍,단색,보라,꼬리
11100040,없음,서기,정면,없음,금발,단색,적색,없음
11100041,없음,앉기·무릎꿇기,정면,없음,금발,단색,적색,없음
11100050,없음,서기,정면,없음,보라,단색,보라,없음
11100051,없음,앉기·무릎꿇기,정면,없음,보라,단색,보라,없음
11100060,없음,서기,정면,없음,흑발,단색,갈색,없음
11100061,없음,앉기·무릎꿇기,정면,없음,갈색,단색,갈색,없음
11200010,없음,서기,후면,없음,흑발,단색,청색,없음
11200011,없음,눕기,정면,없음,흑발,단색,청색,없음
11200020,없음,서기,정면,없음,흑발,단색,녹색,없음
11200021,없음,눕기,정면,없음,흑발,단색,녹색,없음
11300010,없음,서기,정면,없음,갈색,브릿지,보라,없음
11300011,없음,엎드리기,후면,엉덩이,갈색,단색,보라,없음
11300020,없음,서기,정면,없음,갈색,단색,녹색,없음
11300021,없음,서기,정면,없음,분홍,단색,녹색,없음
11300030,없음,서기,정면,없음,금발,단색,보라,없음
11300031,없음,앉기·무릎꿇기,정면,다리·발,금발,단색,분홍,없음
11300040,없음,서기,정면,없음,청발,단색,적색,동물귀
11300041,고글,앉기·무릎꿇기,정면,다리·발,청발,단색,적색,"동물귀, 꼬리"
11400010,없음,기타,정면,다리·발,흑발,단색,청색,없음
11400011,고글,앉기·무릎꿇기,정면,없음,흑발,단색,보라,없음
11400020,없음,서기,정면,없음,금발,단색,청색,없음
11400021,없음,서기,정면,없음,금발,단색,청색,없음
11500010,없음,서기,정면,없음,보라,그라데이션,보라,없음
11500011,없음,앉기·무릎꿇기,정면,다리·발,보라,단색,보라,동물귀
11500020,없음,기타,정면,없음,은발·백발,단색,청색,없음
11500021,없음,눕기,정면,없음,은발·백발,단색,청색,없음
11500030,없음,서기,정면,없음,적발,단색,적색,없음
11500031,없음,서기,정면,없음,적발,단색,적색,없음
11500040,없음,서기,정면,없음,청발,단색,청색,없음
11500041,없음,앉기·무릎꿇기,정면,없음,청발,단색,청색,없음
11500050,없음,앉기·무릎꿇기,정면,없음,흑발,단색,오드아이,없음
11500051,없음,서기,후면,엉덩이,흑발,단색,오드아이,없음
11500060,없음,서기,정면,없음,금발,단색,은색·회색,없음
11500061,없음,기타,후면,엉덩이,금발,단색,청색,없음
